"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",305,298,0.571776155717762,0.072992700729927
"2",116,290,0.542579075425791,0.0583941605839416
"3",209,317,0.265206812652068,0.8661800486618
"4",237,173,0.274939172749392,0.89051094890511
"5",14,333,0.411192214111922,0.153284671532847
"6",59,202,0.425790754257908,0.700729927007299
"7",184,201,0.520681265206813,0.141119221411192
"8",24,70,0.291970802919708,0.849148418491484
"9",48,314,0.588807785888078,0.0340632603406326
"10",185,2,0.40632603406326,0.705596107055961
"11",38,165,0.399026763990268,0.64963503649635
"12",1,78,0.586374695863747,0.048661800486618
"13",337,77,0.221411192214112,0.970802919708029
"14",61,21,0.291970802919708,0.878345498783455
"15",179,64,0.267639902676399,0.888077858880779
"16",75,82,0.532846715328467,0.0778588807785888
"17",23,400,0.364963503649635,0.768856447688564
"18",178,193,0.440389294403893,0.143552311435523
"19",83,130,0.313868613138686,0.856447688564477
"20",123,85,0.413625304136253,0.693430656934307
"21",263,316,0.184914841849148,0.948905109489051
"22",163,98,0.35036496350365,0.807785888077859
"23",153,245,0.472019464720195,0.698296836982968
"24",200,372,0.223844282238443,0.987834549878346
"25",96,255,0.579075425790754,0.0510948905109489
"26",133,76,0.347931873479319,0.788321167883212
"27",99,36,0.615571776155718,0.0170316301703163
"28",317,15,0.472019464720195,0.126520681265207
"29",148,190,0.367396593673966,0.734793187347932
"30",335,341,0.579075425790754,0.0340632603406326
"31",227,232,0.535279805352798,0.0924574209245742
"32",313,374,0.352798053527981,0.819951338199513
"33",390,332,0.54014598540146,0.0948905109489051
"34",46,114,0.535279805352798,0.121654501216545
"35",34,52,0.197080291970803,0.970802919708029
"36",239,190,0.367396593673966,0.734793187347932
"37",410,176,0.59367396593674,0.0218978102189781
"38",138,192,0.338199513381995,0.839416058394161
"39",363,23,0.184914841849148,1
"40",197,331,0.311435523114355,0.8661800486618
"41",215,214,0.627737226277372,0.0170316301703163
"42",129,122,0.401459854014599,0.686131386861314
"43",271,320,0.467153284671533,0.153284671532847
"44",114,402,0.236009732360097,0.900243309002433
"45",73,375,0.423357664233577,0.705596107055961
"46",183,116,0.289537712895377,0.834549878345499
"47",105,152,0.311435523114355,0.841849148418491
"48",122,135,0.360097323600973,0.717761557177616
"49",200,362,0.211678832116788,0.934306569343066
"50",203,355,0.231143552311436,0.895377128953771
"51",5,192,0.338199513381995,0.839416058394161
"52",30,111,0.600973236009732,0.0267639902676399
"53",124,347,0.255474452554745,0.883211678832117
"54",278,351,0.530413625304136,0.109489051094891
"55",362,238,0.62043795620438,0.0121654501216545
"56",233,85,0.413625304136253,0.693430656934307
"57",384,289,0.454987834549878,0.700729927007299
"58",171,112,0.437956204379562,0.686131386861314
"59",235,388,0.413625304136253,0.720194647201946
"60",57,60,0.24330900243309,0.927007299270073
"61",194,21,0.291970802919708,0.878345498783455
"62",154,170,0.571776155717762,0.0559610705596107
"63",390,294,0.564476885644769,0.0851581508515815
"64",199,109,0.450121654501217,0.126520681265207
"65",379,406,0.557177615571776,0.0802919708029197
"66",386,314,0.588807785888078,0.0340632603406326
"67",32,293,0.605839416058394,0.0340632603406326
"68",248,261,0.484184914841849,0.116788321167883
"69",226,369,0.248175182481752,0.907542579075426
"70",392,373,0.340632603406326,0.737226277372263
"71",308,297,0.484184914841849,0.121654501216545
"72",11,160,0.673965936739659,0.0024330900243309
"73",223,37,0.37956204379562,0.754257907542579
"74",182,321,0.503649635036496,0.0948905109489051
"75",223,171,0.506082725060827,0.109489051094891
"76",206,344,0.364963503649635,0.798053527980535
"77",180,279,0.284671532846715,0.849148418491484
"78",62,131,0.62043795620438,0.0121654501216545
"79",173,198,0.588807785888078,0.048661800486618
"80",403,410,0.428223844282238,0.693430656934307
"81",177,83,0.64963503649635,0.0024330900243309
"82",304,327,0.399026763990268,0.693430656934307
"83",151,165,0.399026763990268,0.64963503649635
"84",110,125,0.369829683698297,0.795620437956204
"85",185,133,0.338199513381995,0.766423357664234
"86",83,350,0.360097323600973,0.788321167883212
"87",343,394,0.153284671532847,1
"88",206,2,0.40632603406326,0.705596107055961
"89",408,124,0.257907542579075,0.912408759124088
"90",374,257,0.545012165450122,0.0681265206812652
"91",120,376,0.287104622871046,0.880778588807786
"92",107,182,0.5669099756691,0.0291970802919708
"93",171,110,0.260340632603406,1
"94",251,107,0.557177615571776,0.0583941605839416
"95",131,171,0.506082725060827,0.109489051094891
"96",167,196,0.45985401459854,0.13625304136253
"97",400,259,0.29683698296837,0.871046228710462
"98",339,195,0.374695863746959,0.727493917274939
"99",69,74,0.37712895377129,0.75669099756691
"100",148,162,0.450121654501217,0.686131386861314
"101",2,155,0.27007299270073,0.902676399026764
"102",295,328,0.326034063260341,0.805352798053528
"103",253,395,0.669099756690998,0.0024330900243309
"104",392,81,0.201946472019465,0.982968369829684
"105",6,324,0.306569343065693,0.8661800486618
"106",207,355,0.231143552311436,0.895377128953771
"107",32,255,0.579075425790754,0.0510948905109489
"108",245,373,0.340632603406326,0.737226277372263
"109",385,368,0.287104622871046,0.878345498783455
"110",45,13,0.503649635036496,0.102189781021898
"111",358,122,0.401459854014599,0.686131386861314
"112",160,135,0.360097323600973,0.717761557177616
"113",297,86,0.564476885644769,0.0559610705596107
"114",76,128,0.204379562043796,0.936739659367397
"115",6,301,0.576642335766423,0.0535279805352798
"116",240,16,0.600973236009732,0.0316301703163017
"117",119,324,0.306569343065693,0.8661800486618
"118",78,36,0.615571776155718,0.0170316301703163
"119",17,268,0.598540145985402,0.0340632603406326
"120",280,161,0.24330900243309,0.91970802919708
"121",347,393,0.588807785888078,0.048661800486618
"122",25,357,0.369829683698297,0.788321167883212
"123",102,85,0.413625304136253,0.693430656934307
"124",175,326,0.627737226277372,0.0072992700729927
"125",3,323,0.608272506082725,0.0170316301703163
"126",113,237,0.503649635036496,0.0875912408759124
"127",324,145,0.221411192214112,0.965936739659367
"128",346,66,0.347931873479319,0.829683698296837
"129",382,86,0.564476885644769,0.0559610705596107
"130",133,188,0.381995133819951,0.683698296836983
"131",100,376,0.287104622871046,0.880778588807786
"132",169,72,0.265206812652068,0.873479318734793
"133",154,329,0.184914841849148,0.965936739659367
"134",62,251,0.472019464720195,0.109489051094891
"135",236,41,0.535279805352798,0.0851581508515815
"136",118,20,0.442822384428224,0.175182481751825
"137",127,238,0.62043795620438,0.0121654501216545
"138",90,222,0.583941605839416,0.0462287104622871
"139",356,359,0.545012165450122,0.0608272506082725
"140",253,173,0.274939172749392,0.89051094890511
"141",273,17,0.591240875912409,0.0340632603406326
"142",374,385,0.472019464720195,0.187347931873479
"143",37,307,0.442822384428224,0.688564476885645
"144",399,354,0.559610705596107,0.0583941605839416
"145",55,55,0.301703163017032,0.883211678832117
"146",52,232,0.535279805352798,0.0924574209245742
"147",214,32,0.194647201946472,0.990267639902676
"148",342,140,0.204379562043796,0.961070559610706
"149",316,249,0.447688564476886,0.206812652068127
"150",393,151,0.27007299270073,0.883211678832117
"151",106,305,0.182481751824818,0.97323600973236
"152",125,95,0.343065693430657,0.800486618004866
"153",132,304,0.255474452554745,0.861313868613139
"154",163,346,0.496350364963504,0.0948905109489051
"155",126,296,0.394160583941606,0.712895377128954
"156",270,40,0.321167883211679,0.829683698296837
"157",18,165,0.399026763990268,0.64963503649635
"158",305,263,0.554744525547445,0.072992700729927
"159",351,25,0.525547445255474,0.097323600973236
"160",91,396,0.367396593673966,0.72992700729927
"161",244,13,0.503649635036496,0.102189781021898
"162",77,86,0.564476885644769,0.0559610705596107
"163",253,364,0.369829683698297,0.768856447688564
"164",394,71,0.523114355231144,0.114355231143552
"165",1,197,0.523114355231144,0.0754257907542579
"166",397,164,0.527980535279805,0.158150851581509
"167",62,96,0.228710462287105,0.965936739659367
"168",290,111,0.600973236009732,0.0267639902676399
"169",310,228,0.605839416058394,0.0170316301703163
"170",134,46,0.666666666666667,0.0024330900243309
"171",303,34,0.574209245742092,0.048661800486618
"172",169,25,0.525547445255474,0.097323600973236
"173",91,36,0.615571776155718,0.0170316301703163
"174",117,390,0.182481751824818,1
"175",110,294,0.564476885644769,0.0851581508515815
"176",250,364,0.369829683698297,0.768856447688564
"177",276,170,0.571776155717762,0.0559610705596107
"178",272,52,0.197080291970803,0.970802919708029
"179",253,355,0.231143552311436,0.895377128953771
"180",153,175,0.279805352798054,0.875912408759124
"181",361,280,0.194647201946472,1
"182",66,282,0.282238442822384,0.832116788321168
"183",385,63,0.583941605839416,0.0510948905109489
"184",115,26,0.554744525547445,0.0827250608272506
"185",92,155,0.27007299270073,0.902676399026764
"186",408,47,0.564476885644769,0.0559610705596107
"187",231,6,0.547445255474453,0.720194647201946
"188",129,138,0.423357664233577,0.70316301703163
"189",87,257,0.545012165450122,0.0681265206812652
"190",384,166,0.654501216545012,0.0024330900243309
"191",180,184,0.547445255474453,0.0656934306569343
"192",292,273,0.625304136253041,0.0121654501216545
"193",23,355,0.231143552311436,0.895377128953771
"194",239,57,0.345498783454988,0.766423357664234
"195",166,110,0.260340632603406,1
"196",157,121,0.35036496350365,0.827250608272506
"197",290,32,0.194647201946472,0.990267639902676
"198",395,109,0.450121654501217,0.126520681265207
"199",145,151,0.27007299270073,0.883211678832117
"200",394,18,0.187347931873479,1
"201",193,230,0.532846715328467,0.0900243309002433
"202",48,88,0.272506082725061,0.868613138686131
"203",409,139,0.579075425790754,0.0389294403892944
"204",59,212,0.569343065693431,0.0656934306569343
"205",27,198,0.588807785888078,0.048661800486618
"206",19,225,0.588807785888078,0.048661800486618
"207",245,115,0.335766423357664,0.81021897810219
"208",278,6,0.547445255474453,0.720194647201946
"209",71,43,0.352798053527981,0.725060827250608
"210",246,48,0.209245742092457,0.922141119221411
"211",379,90,0.457420924574209,0.690997566909976
"212",144,174,0.360097323600973,0.732360097323601
"213",153,288,0.413625304136253,0.710462287104623
"214",395,129,0.523114355231144,0.116788321167883
"215",167,89,0.440389294403893,0.145985401459854
"216",280,313,0.618004866180049,0.0097323600973236
"217",147,347,0.255474452554745,0.883211678832117
"218",402,201,0.520681265206813,0.141119221411192
"219",344,242,0.403892944038929,0.145985401459854
"220",247,225,0.588807785888078,0.048661800486618
"221",167,174,0.360097323600973,0.732360097323601
"222",144,186,0.554744525547445,0.0535279805352798
"223",124,3,0.32360097323601,0.807785888077859
"224",157,321,0.503649635036496,0.0948905109489051
"225",23,409,0.403892944038929,0.708029197080292
"226",303,92,0.318734793187348,0.858880778588808
"227",112,46,0.666666666666667,0.0024330900243309
"228",46,72,0.265206812652068,0.873479318734793
"229",263,221,0.425790754257908,0.666666666666667
"230",104,241,0.399026763990268,0.688564476885645
"231",104,376,0.287104622871046,0.880778588807786
"232",251,314,0.588807785888078,0.0340632603406326
"233",121,235,0.428223844282238,0.167883211678832
"234",288,387,0.411192214111922,0.712895377128954
"235",383,101,0.199513381995134,0.968369829683698
"236",335,71,0.523114355231144,0.114355231143552
"237",140,45,0.545012165450122,0.0705596107055961
"238",77,333,0.411192214111922,0.153284671532847
"239",371,73,0.306569343065693,0.839416058394161
"240",248,177,0.62287104622871,0.0170316301703163
"241",160,205,0.467153284671533,0.148418491484185
"242",284,80,0.29683698296837,0.86374695863747
"243",279,130,0.313868613138686,0.856447688564477
"244",332,187,0.600973236009732,0.0170316301703163
"245",303,333,0.411192214111922,0.153284671532847
"246",164,319,0.381995133819951,0.739659367396594
"247",329,199,0.564476885644769,0.048661800486618
"248",160,5,0.496350364963504,0.143552311435523
"249",205,168,0.369829683698297,0.717761557177616
"250",80,27,0.467153284671533,0.180048661800487
"251",380,277,0.464720194647202,0.124087591240876
"252",350,104,0.274939172749392,0.897810218978102
"253",74,330,0.299270072992701,0.844282238442822
"254",98,103,0.214111922141119,0.963503649635037
"255",353,193,0.440389294403893,0.143552311435523
"256",331,63,0.583941605839416,0.0510948905109489
"257",100,202,0.425790754257908,0.700729927007299
"258",228,39,0.321167883211679,0.851581508515815
"259",370,307,0.442822384428224,0.688564476885645
"260",282,353,0.656934306569343,0.0097323600973236
"261",261,361,0.253041362530414,0.895377128953771
"262",200,310,0.355231143552311,0.788321167883212
"263",52,370,0.542579075425791,0.0754257907542579
