"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",247,56,0.267639902676399,0.951338199513382
"2",80,223,0.639902676399027,0.0656934306569343
"3",397,15,0.381995133819951,0.751824817518248
"4",267,397,0.423357664233577,0.187347931873479
"5",151,110,0.467153284671533,0.155717761557178
"6",406,255,0.357664233576642,0.802919708029197
"7",335,251,0.464720194647202,0.175182481751825
"8",105,12,0.542579075425791,0.128953771289538
"9",282,342,0.318734793187348,0.861313868613139
"10",341,256,0.712895377128954,0.0170316301703163
"11",43,401,0.408759124087591,0.749391727493917
"12",265,84,0.318734793187348,0.839416058394161
"13",209,326,0.333333333333333,0.819951338199513
"14",290,60,0.279805352798054,0.895377128953771
"15",354,265,0.618004866180049,0.0389294403892944
"16",346,300,0.381995133819951,0.771289537712895
"17",184,92,0.472019464720195,0.160583941605839
"18",396,403,0.328467153284672,0.824817518248175
"19",58,395,0.717761557177616,0.0170316301703163
"20",319,59,0.279805352798054,0.951338199513382
"21",330,364,0.289537712895377,0.883211678832117
"22",326,296,0.29683698296837,0.888077858880779
"23",147,303,0.37712895377129,0.776155717761557
"24",24,327,0.557177615571776,0.0559610705596107
"25",232,372,0.221411192214112,1
"26",271,183,0.542579075425791,0.121654501216545
"27",44,99,0.596107055961071,0.0608272506082725
"28",61,31,0.720194647201946,0.0048661800486618
"29",381,283,0.523114355231144,0.160583941605839
"30",196,387,0.279805352798054,0.89294403892944
"31",205,252,0.309002433090024,0.866180048661801
"32",106,331,0.340632603406326,0.822384428223844
"33",202,167,0.722627737226277,0.0218978102189781
"34",49,339,0.613138686131387,0.0340632603406326
"35",211,145,0.523114355231144,0.10705596107056
"36",270,101,0.447688564476886,0.182481751824818
"37",50,278,0.734793187347932,0.0072992700729927
"38",212,82,0.688564476885645,0.0389294403892944
"39",124,119,0.425790754257908,0.204379562043796
"40",312,130,0.37712895377129,0.75669099756691
"41",376,1,0.476885644768856,0.155717761557178
"42",188,308,0.54014598540146,0.0875912408759124
"43",378,124,0.40632603406326,0.744525547445255
"44",107,286,0.491484184914842,0.128953771289538
"45",141,211,0.35036496350365,0.824817518248175
"46",176,276,0.4330900243309,0.180048661800487
"47",136,164,0.557177615571776,0.0827250608272506
"48",309,208,0.425790754257908,0.211678832116788
"49",346,379,0.282238442822384,0.902676399026764
"50",5,7,0.277372262773723,0.922141119221411
"51",274,345,0.21654501216545,0.956204379562044
"52",293,141,0.506082725060827,0.13625304136253
"53",316,94,0.571776155717762,0.0827250608272506
"54",387,204,0.5669099756691,0.072992700729927
"55",102,92,0.472019464720195,0.160583941605839
"56",374,103,0.306569343065693,0.873479318734793
"57",258,78,0.474452554744526,0.150851581508516
"58",319,384,0.214111922141119,1
"59",336,115,0.532846715328467,0.097323600973236
"60",113,107,0.413625304136253,0.167883211678832
"61",132,130,0.37712895377129,0.75669099756691
"62",409,340,0.362530413625304,0.790754257907543
"63",206,315,0.520681265206813,0.0997566909975669
"64",298,276,0.4330900243309,0.180048661800487
"65",380,151,0.340632603406326,0.815085158150852
"66",389,104,0.299270072992701,0.89294403892944
"67",318,321,0.67639902676399,0.0340632603406326
"68",136,88,0.596107055961071,0.0437956204379562
"69",342,14,0.54014598540146,0.1338199513382
"70",374,147,0.355231143552311,0.781021897810219
"71",279,201,0.306569343065693,0.849148418491484
"72",280,225,0.520681265206813,0.0754257907542579
"73",166,23,0.59367396593674,0.0632603406326034
"74",280,303,0.37712895377129,0.776155717761557
"75",349,222,0.282238442822384,0.909975669099757
"76",269,296,0.29683698296837,0.888077858880779
"77",108,157,0.279805352798054,0.89051094890511
"78",96,74,0.491484184914842,0.131386861313869
"79",39,129,0.5669099756691,0.119221411192214
"80",305,105,0.583941605839416,0.0705596107055961
"81",263,301,0.484184914841849,0.143552311435523
"82",366,23,0.59367396593674,0.0632603406326034
"83",314,59,0.279805352798054,0.951338199513382
"84",343,323,0.27007299270073,0.914841849148418
"85",408,184,0.452554744525547,0.160583941605839
"86",374,260,0.535279805352798,0.116788321167883
"87",67,341,0.411192214111922,0.768856447688564
"88",351,373,0.265206812652068,0.956204379562044
"89",151,311,0.547445255474453,0.0851581508515815
"90",328,338,0.569343065693431,0.0754257907542579
"91",368,376,0.27007299270073,0.970802919708029
"92",5,199,0.613138686131387,0.0608272506082725
"93",54,301,0.484184914841849,0.143552311435523
"94",38,217,0.717761557177616,0.0024330900243309
"95",386,381,0.260340632603406,0.948905109489051
"96",55,130,0.37712895377129,0.75669099756691
"97",312,209,0.610705596107056,0.0608272506082725
"98",115,44,0.29683698296837,0.888077858880779
"99",339,389,0.309002433090024,0.871046228710462
"100",66,70,0.474452554744526,0.160583941605839
"101",309,362,0.29683698296837,0.873479318734793
"102",349,333,0.277372262773723,0.885644768856448
"103",347,360,0.340632603406326,0.795620437956204
"104",41,162,0.613138686131387,0.0462287104622871
"105",167,369,0.250608272506083,0.978102189781022
"106",215,158,0.262773722627737,0.929440389294404
"107",391,302,0.48661800486618,0.170316301703163
"108",375,291,0.535279805352798,0.0997566909975669
"109",271,41,0.683698296836983,0.0364963503649635
"110",131,234,0.284671532846715,0.871046228710462
"111",77,295,0.647201946472019,0.0632603406326034
"112",361,230,0.413625304136253,0.768856447688564
"113",100,28,0.360097323600973,0.184914841849148
"114",57,246,0.481751824817518,0.145985401459854
"115",287,161,0.557177615571776,0.0754257907542579
"116",286,206,0.746958637469586,0.0024330900243309
"117",360,118,0.416058394160584,0.175182481751825
"118",232,360,0.340632603406326,0.795620437956204
"119",187,93,0.54014598540146,0.10705596107056
"120",213,186,0.72992700729927,0.0097323600973236
"121",254,349,0.245742092457421,0.961070559610706
"122",123,192,0.248175182481752,0.980535279805353
"123",138,82,0.688564476885645,0.0389294403892944
"124",51,410,0.67639902676399,0.0316301703163017
"125",114,206,0.746958637469586,0.0024330900243309
"126",39,120,0.391727493917275,0.751824817518248
"127",40,378,0.277372262773723,0.895377128953771
"128",107,167,0.722627737226277,0.0218978102189781
"129",29,266,0.67639902676399,0.0364963503649635
"130",243,178,0.364963503649635,0.815085158150852
"131",51,297,0.37712895377129,0.776155717761557
"132",206,168,0.5669099756691,0.10705596107056
"133",152,60,0.279805352798054,0.895377128953771
"134",318,311,0.547445255474453,0.0851581508515815
"135",290,114,0.627737226277372,0.0462287104622871
"136",23,287,0.245742092457421,0.987834549878346
"137",95,317,0.364963503649635,0.819951338199513
"138",230,275,0.586374695863747,0.0608272506082725
"139",367,8,0.720194647201946,0.0097323600973236
"140",259,170,0.411192214111922,0.158150851581509
"141",27,25,0.396593673965937,0.773722627737226
"142",144,384,0.214111922141119,1
"143",13,283,0.523114355231144,0.160583941605839
"144",206,198,0.367396593673966,0.788321167883212
"145",38,40,0.705596107055961,0.0316301703163017
"146",176,64,0.37956204379562,0.759124087591241
"147",127,77,0.255474452554745,0.91970802919708
"148",357,174,0.330900243309002,0.822384428223844
"149",212,237,0.559610705596107,0.0802919708029197
"150",269,172,0.574209245742092,0.0754257907542579
"151",121,179,0.698296836982968,0.0364963503649635
"152",313,98,0.250608272506083,0.951338199513382
"153",263,43,0.635036496350365,0.0559610705596107
"154",373,276,0.4330900243309,0.180048661800487
"155",346,238,0.605839416058394,0.0608272506082725
"156",306,313,0.245742092457421,1
"157",67,368,0.277372262773723,0.941605839416058
"158",379,188,0.637469586374696,0.0389294403892944
"159",402,254,0.705596107055961,0.0145985401459854
"160",238,111,0.450121654501217,0.194647201946472
"161",206,120,0.391727493917275,0.751824817518248
"162",286,333,0.277372262773723,0.885644768856448
"163",406,307,0.586374695863747,0.0583941605839416
"164",321,165,0.454987834549878,0.160583941605839
"165",231,65,0.464720194647202,0.201946472019465
"166",288,12,0.542579075425791,0.128953771289538
"167",132,2,0.605839416058394,0.0462287104622871
"168",265,297,0.37712895377129,0.776155717761557
"169",131,22,0.330900243309002,0.827250608272506
"170",348,34,0.452554744525547,0.201946472019465
"171",127,130,0.37712895377129,0.75669099756691
"172",387,26,0.605839416058394,0.0608272506082725
"173",154,179,0.698296836982968,0.0364963503649635
"174",313,119,0.425790754257908,0.204379562043796
"175",300,290,0.586374695863747,0.0705596107055961
"176",345,94,0.571776155717762,0.0827250608272506
"177",226,7,0.277372262773723,0.922141119221411
"178",337,265,0.618004866180049,0.0389294403892944
"179",181,170,0.411192214111922,0.158150851581509
"180",141,192,0.248175182481752,0.980535279805353
"181",90,265,0.618004866180049,0.0389294403892944
"182",155,307,0.586374695863747,0.0583941605839416
"183",39,237,0.559610705596107,0.0802919708029197
"184",91,371,0.326034063260341,0.83698296836983
"185",403,88,0.596107055961071,0.0437956204379562
"186",43,202,0.559610705596107,0.0535279805352798
"187",266,44,0.29683698296837,0.888077858880779
"188",215,187,0.722627737226277,0.0097323600973236
"189",169,307,0.586374695863747,0.0583941605839416
"190",374,270,0.659367396593674,0.0389294403892944
"191",386,242,0.518248175182482,0.072992700729927
"192",24,69,0.289537712895377,0.849148418491484
"193",178,84,0.318734793187348,0.839416058394161
"194",66,194,0.420924574209246,0.248175182481752
"195",370,129,0.5669099756691,0.119221411192214
"196",148,38,0.583941605839416,0.0608272506082725
"197",65,272,0.343065693430657,0.817518248175182
"198",364,103,0.306569343065693,0.873479318734793
"199",4,154,0.732360097323601,0.0072992700729927
"200",196,324,0.712895377128954,0.0170316301703163
"201",199,381,0.260340632603406,0.948905109489051
"202",287,154,0.732360097323601,0.0072992700729927
"203",201,372,0.221411192214112,1
"204",311,17,0.581508515815085,0.0681265206812652
"205",47,80,0.282238442822384,0.900243309002433
"206",297,62,0.384428223844282,0.771289537712895
"207",381,20,0.403892944038929,0.204379562043796
"208",377,331,0.340632603406326,0.822384428223844
"209",353,199,0.613138686131387,0.0608272506082725
"210",226,142,0.454987834549878,0.155717761557178
"211",152,370,0.228710462287105,0.995133819951338
"212",188,160,0.690997566909976,0.0170316301703163
"213",239,192,0.248175182481752,0.980535279805353
"214",241,183,0.542579075425791,0.121654501216545
"215",337,226,0.372262773722628,0.778588807785888
"216",206,335,0.698296836982968,0.0267639902676399
"217",2,71,0.364963503649635,0.790754257907543
"218",333,23,0.59367396593674,0.0632603406326034
"219",272,20,0.403892944038929,0.204379562043796
"220",39,358,0.29683698296837,0.883211678832117
"221",79,363,0.440389294403893,0.177615571776156
"222",123,153,0.547445255474453,0.0900243309002433
"223",301,289,0.437956204379562,0.201946472019465
"224",206,245,0.218978102189781,0.968369829683698
"225",228,99,0.596107055961071,0.0608272506082725
"226",403,299,0.27007299270073,0.931873479318735
"227",270,309,0.720194647201946,0.0097323600973236
"228",221,212,0.340632603406326,0.815085158150852
"229",259,337,0.484184914841849,0.145985401459854
"230",156,33,0.613138686131387,0.0827250608272506
"231",300,316,0.708029197080292,0.0145985401459854
"232",293,359,0.328467153284672,0.849148418491484
"233",27,339,0.613138686131387,0.0340632603406326
"234",398,221,0.510948905109489,0.119221411192214
"235",133,184,0.452554744525547,0.160583941605839
"236",23,198,0.367396593673966,0.788321167883212
"237",351,107,0.413625304136253,0.167883211678832
"238",47,210,0.669099756690998,0.0364963503649635
"239",173,324,0.712895377128954,0.0170316301703163
"240",354,84,0.318734793187348,0.839416058394161
"241",195,167,0.722627737226277,0.0218978102189781
"242",40,278,0.734793187347932,0.0072992700729927
"243",260,60,0.279805352798054,0.895377128953771
"244",274,281,0.644768856447689,0.0608272506082725
"245",167,311,0.547445255474453,0.0851581508515815
"246",68,389,0.309002433090024,0.871046228710462
"247",274,37,0.637469586374696,0.048661800486618
"248",117,76,0.525547445255474,0.1338199513382
"249",28,50,0.326034063260341,0.875912408759124
"250",45,106,0.277372262773723,0.902676399026764
"251",212,361,0.389294403892944,0.788321167883212
"252",254,152,0.693430656934307,0.0364963503649635
"253",344,34,0.452554744525547,0.201946472019465
"254",72,105,0.583941605839416,0.0705596107055961
"255",293,254,0.705596107055961,0.0145985401459854
"256",128,79,0.464720194647202,0.197080291970803
"257",132,280,0.333333333333333,0.781021897810219
"258",379,316,0.708029197080292,0.0145985401459854
"259",22,247,0.581508515815085,0.0681265206812652
"260",301,145,0.523114355231144,0.10705596107056
"261",3,116,0.501216545012166,0.187347931873479
"262",106,400,0.464720194647202,0.116788321167883
"263",82,276,0.4330900243309,0.180048661800487
"264",158,384,0.214111922141119,1
"265",388,76,0.525547445255474,0.1338199513382
"266",245,116,0.501216545012166,0.187347931873479
"267",114,357,0.369829683698297,0.795620437956204
"268",225,205,0.520681265206813,0.109489051094891
"269",407,403,0.328467153284672,0.824817518248175
"270",330,73,0.255474452554745,0.963503649635037
"271",111,289,0.437956204379562,0.201946472019465
"272",400,399,0.262773722627737,0.958637469586375
"273",245,189,0.586374695863747,0.10705596107056
"274",260,224,0.435523114355231,0.165450121654501
"275",104,222,0.282238442822384,0.909975669099757
"276",113,381,0.260340632603406,0.948905109489051
"277",24,388,0.24330900243309,0.978102189781022
"278",242,110,0.467153284671533,0.155717761557178
"279",318,152,0.693430656934307,0.0364963503649635
"280",330,263,0.413625304136253,0.751824817518248
"281",189,377,0.321167883211679,0.883211678832117
"282",313,291,0.535279805352798,0.0997566909975669
"283",200,393,0.644768856447689,0.0462287104622871
"284",301,35,0.720194647201946,0.0048661800486618
"285",4,305,0.464720194647202,0.150851581508516
"286",186,185,0.272506082725061,0.909975669099757
"287",5,267,0.59367396593674,0.0608272506082725
"288",59,96,0.523114355231144,0.111922141119221
"289",215,208,0.425790754257908,0.211678832116788
"290",84,383,0.265206812652068,0.91970802919708
"291",335,367,0.37712895377129,0.788321167883212
"292",238,90,0.476885644768856,0.155717761557178
"293",372,170,0.411192214111922,0.158150851581509
"294",364,224,0.435523114355231,0.165450121654501
"295",279,141,0.506082725060827,0.13625304136253
"296",372,348,0.569343065693431,0.0754257907542579
"297",10,311,0.547445255474453,0.0851581508515815
"298",388,305,0.464720194647202,0.150851581508516
"299",287,18,0.510948905109489,0.104622871046229
"300",276,404,0.228710462287105,1
"301",171,386,0.255474452554745,0.936739659367397
"302",105,5,0.712895377128954,0.0024330900243309
"303",124,275,0.586374695863747,0.0608272506082725
"304",367,278,0.734793187347932,0.0072992700729927
"305",255,274,0.498783454987835,0.141119221411192
"306",377,363,0.440389294403893,0.177615571776156
"307",303,26,0.605839416058394,0.0608272506082725
"308",212,46,0.396593673965937,0.21654501216545
"309",8,129,0.5669099756691,0.119221411192214
"310",252,204,0.5669099756691,0.072992700729927
"311",182,12,0.542579075425791,0.128953771289538
"312",214,92,0.472019464720195,0.160583941605839
"313",8,135,0.29683698296837,0.895377128953771
"314",187,286,0.491484184914842,0.128953771289538
"315",7,268,0.462287104622871,0.155717761557178
"316",215,384,0.214111922141119,1
"317",238,136,0.391727493917275,0.742092457420925
"318",256,388,0.24330900243309,0.978102189781022
"319",134,306,0.313868613138686,0.834549878345499
"320",31,26,0.605839416058394,0.0608272506082725
"321",48,34,0.452554744525547,0.201946472019465
"322",242,209,0.610705596107056,0.0608272506082725
"323",330,143,0.425790754257908,0.226277372262774
"324",363,354,0.428223844282238,0.204379562043796
"325",38,382,0.253041362530414,0.963503649635037
"326",14,222,0.282238442822384,0.909975669099757
"327",216,310,0.32360097323601,0.819951338199513
"328",200,24,0.257907542579075,0.978102189781022
"329",203,189,0.586374695863747,0.10705596107056
"330",43,281,0.644768856447689,0.0608272506082725
"331",216,129,0.5669099756691,0.119221411192214
"332",177,167,0.722627737226277,0.0218978102189781
"333",158,282,0.257907542579075,0.978102189781022
"334",222,363,0.440389294403893,0.177615571776156
"335",5,409,0.67639902676399,0.0389294403892944
"336",165,374,0.425790754257908,0.851581508515815
"337",224,174,0.330900243309002,0.822384428223844
"338",192,277,0.474452554744526,0.155717761557178
"339",299,180,0.484184914841849,0.138686131386861
"340",247,298,0.686131386861314,0.0291970802919708
"341",124,408,0.362530413625304,0.781021897810219
"342",138,292,0.430656934306569,0.206812652068127
"343",272,276,0.4330900243309,0.180048661800487
"344",29,323,0.27007299270073,0.914841849148418
"345",158,41,0.683698296836983,0.0364963503649635
"346",135,316,0.708029197080292,0.0145985401459854
"347",395,302,0.48661800486618,0.170316301703163
"348",150,319,0.267639902676399,0.944038929440389
"349",188,59,0.279805352798054,0.951338199513382
"350",207,53,0.435523114355231,0.180048661800487
"351",87,103,0.306569343065693,0.873479318734793
"352",152,134,0.326034063260341,0.873479318734793
"353",403,323,0.27007299270073,0.914841849148418
"354",236,381,0.260340632603406,0.948905109489051
"355",348,297,0.37712895377129,0.776155717761557
"356",343,257,0.374695863746959,0.785888077858881
"357",332,141,0.506082725060827,0.13625304136253
"358",162,131,0.262773722627737,0.929440389294404
"359",388,70,0.474452554744526,0.160583941605839
"360",387,176,0.357664233576642,0.815085158150852
"361",263,264,0.294403892944039,0.89051094890511
"362",353,110,0.467153284671533,0.155717761557178
"363",347,393,0.644768856447689,0.0462287104622871
"364",94,145,0.523114355231144,0.10705596107056
"365",313,221,0.510948905109489,0.119221411192214
"366",276,356,0.282238442822384,0.902676399026764
"367",52,135,0.29683698296837,0.895377128953771
"368",327,361,0.389294403892944,0.788321167883212
"369",65,108,0.613138686131387,0.0510948905109489
"370",5,48,0.284671532846715,0.951338199513382
"371",373,221,0.510948905109489,0.119221411192214
"372",44,287,0.245742092457421,0.987834549878346
"373",295,402,0.445255474452555,0.121654501216545
"374",32,65,0.464720194647202,0.201946472019465
"375",111,38,0.583941605839416,0.0608272506082725
"376",224,112,0.289537712895377,0.883211678832117
"377",103,350,0.245742092457421,0.914841849148418
"378",400,292,0.430656934306569,0.206812652068127
"379",370,174,0.330900243309002,0.822384428223844
"380",373,98,0.250608272506083,0.951338199513382
"381",209,392,0.532846715328467,0.102189781021898
"382",205,227,0.720194647201946,0.0048661800486618
"383",370,236,0.571776155717762,0.109489051094891
"384",215,26,0.605839416058394,0.0608272506082725
"385",28,142,0.454987834549878,0.155717761557178
"386",191,316,0.708029197080292,0.0145985401459854
"387",8,239,0.725060827250608,0.0097323600973236
"388",289,219,0.559610705596107,0.0997566909975669
"389",39,332,0.445255474452555,0.182481751824818
"390",193,180,0.484184914841849,0.138686131386861
"391",331,69,0.289537712895377,0.849148418491484
"392",77,134,0.326034063260341,0.873479318734793
"393",156,206,0.746958637469586,0.0024330900243309
"394",393,354,0.428223844282238,0.204379562043796
"395",332,13,0.413625304136253,0.781021897810219
"396",172,89,0.581508515815085,0.072992700729927
"397",313,270,0.659367396593674,0.0389294403892944
"398",33,387,0.279805352798054,0.89294403892944
"399",96,402,0.445255474452555,0.121654501216545
"400",366,260,0.535279805352798,0.116788321167883
"401",326,112,0.289537712895377,0.883211678832117
"402",45,256,0.712895377128954,0.0170316301703163
"403",196,58,0.291970802919708,0.858880778588808
"404",389,202,0.559610705596107,0.0535279805352798
"405",288,79,0.464720194647202,0.197080291970803
"406",66,289,0.437956204379562,0.201946472019465
