"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",7,299,0.381995133819951,0.795620437956204
"2",119,28,0.255474452554745,0.927007299270073
"3",359,345,0.484184914841849,0.18978102189781
"4",328,236,0.452554744525547,0.739659367396594
"5",129,91,0.579075425790754,0.0827250608272506
"6",194,326,0.282238442822384,0.883211678832117
"7",327,109,0.596107055961071,0.119221411192214
"8",302,123,0.671532846715328,0.024330900243309
"9",140,396,0.518248175182482,0.182481751824818
"10",275,392,0.316301703163017,0.846715328467153
"11",230,300,0.525547445255474,0.160583941605839
"12",96,54,0.389294403892944,0.841849148418491
"13",226,359,0.523114355231144,0.182481751824818
"14",4,68,0.228710462287105,0.990267639902676
"15",337,233,0.457420924574209,0.754257907542579
"16",128,394,0.29683698296837,0.888077858880779
"17",199,186,0.656934306569343,0.0170316301703163
"18",161,211,0.637469586374696,0.0608272506082725
"19",272,127,0.221411192214112,0.990267639902676
"20",304,14,0.642335766423358,0.0851581508515815
"21",388,223,0.381995133819951,0.812652068126521
"22",281,338,0.231143552311436,0.958637469586375
"23",202,362,0.48661800486618,0.218978102189781
"24",183,318,0.489051094890511,0.187347931873479
"25",116,397,0.338199513381995,0.824817518248175
"26",334,127,0.221411192214112,0.990267639902676
"27",407,126,0.608272506082725,0.0900243309002433
"28",324,198,0.445255474452555,0.763990267639903
"29",232,209,0.661800486618005,0.0170316301703163
"30",174,30,0.328467153284672,0.934306569343066
"31",346,79,0.394160583941606,0.778588807785888
"32",193,102,0.627737226277372,0.0535279805352798
"33",210,44,0.277372262773723,0.939172749391727
"34",37,402,0.62287104622871,0.0754257907542579
"35",56,130,0.632603406326034,0.0559610705596107
"36",409,184,0.688564476885645,0.0072992700729927
"37",18,276,0.605839416058394,0.10705596107056
"38",103,158,0.518248175182482,0.145985401459854
"39",322,300,0.525547445255474,0.160583941605839
"40",380,102,0.627737226277372,0.0535279805352798
"41",114,74,0.233576642335766,0.965936739659367
"42",345,334,0.228710462287105,0.982968369829684
"43",273,376,0.386861313868613,0.798053527980535
"44",344,151,0.59367396593674,0.13625304136253
"45",408,248,0.408759124087591,0.761557177615572
"46",288,373,0.525547445255474,0.160583941605839
"47",263,70,0.32360097323601,0.909975669099757
"48",138,89,0.391727493917275,0.761557177615572
"49",250,356,0.326034063260341,0.83698296836983
"50",296,101,0.333333333333333,0.875912408759124
"51",75,406,0.557177615571776,0.172749391727494
"52",250,274,0.37956204379562,0.768856447688564
"53",36,17,0.515815085158151,0.158150851581509
"54",95,110,0.545012165450122,0.119221411192214
"55",29,271,0.291970802919708,0.875912408759124
"56",335,209,0.661800486618005,0.0170316301703163
"57",8,195,0.501216545012166,0.187347931873479
"58",384,95,0.635036496350365,0.0608272506082725
"59",222,338,0.231143552311436,0.958637469586375
"60",393,310,0.384428223844282,0.807785888077859
"61",99,18,0.284671532846715,0.875912408759124
"62",28,23,0.245742092457421,0.94647201946472
"63",348,296,0.274939172749392,0.944038929440389
"64",289,55,0.403892944038929,0.785888077858881
"65",193,256,0.503649635036496,0.165450121654501
"66",145,162,0.666666666666667,0.0267639902676399
"67",73,303,0.613138686131387,0.109489051094891
"68",269,8,0.596107055961071,0.1338199513382
"69",63,208,0.632603406326034,0.0559610705596107
"70",6,110,0.545012165450122,0.119221411192214
"71",340,398,0.591240875912409,0.1338199513382
"72",243,387,0.549878345498783,0.155717761557178
"73",201,172,0.338199513381995,0.824817518248175
"74",36,243,0.240875912408759,0.951338199513382
"75",225,51,0.523114355231144,0.187347931873479
"76",207,408,0.282238442822384,0.897810218978102
"77",370,273,0.710462287104623,0.0024330900243309
"78",236,398,0.591240875912409,0.1338199513382
"79",378,379,0.265206812652068,0.89294403892944
"80",297,323,0.386861313868613,0.793187347931874
"81",62,276,0.605839416058394,0.10705596107056
"82",245,224,0.450121654501217,0.727493917274939
"83",192,388,0.29683698296837,0.900243309002433
"84",165,199,0.253041362530414,0.941605839416058
"85",354,85,0.588807785888078,0.160583941605839
"86",287,121,0.693430656934307,0.0218978102189781
"87",359,139,0.545012165450122,0.158150851581509
"88",314,350,0.289537712895377,0.900243309002433
"89",390,20,0.262773722627737,0.944038929440389
"90",374,151,0.59367396593674,0.13625304136253
"91",159,148,0.610705596107056,0.141119221411192
