"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",192,334,0.180048661800487,0.929440389294404
"2",86,252,0.437956204379562,0.654501216545012
"3",328,201,0.32360097323601,0.742092457420925
"4",268,183,0.228710462287105,0.856447688564477
"5",132,78,0.197080291970803,0.905109489051095
"6",295,361,0.214111922141119,0.89051094890511
"7",120,319,0.204379562043796,0.873479318734793
"8",383,405,0.16301703163017,0.978102189781022
"9",316,68,0.362530413625304,0.70316301703163
"10",265,190,0.496350364963504,0.0948905109489051
"11",188,288,0.510948905109489,0.0656934306569343
"12",37,95,0.170316301703163,0.927007299270073
"13",178,339,0.177615571776156,0.987834549878346
"14",224,267,0.559610705596107,0.0389294403892944
"15",57,261,0.40632603406326,0.64963503649635
"16",381,223,0.559610705596107,0.0291970802919708
"17",1,95,0.170316301703163,0.927007299270073
"18",109,107,0.352798053527981,0.695863746958638
"19",114,313,0.564476885644769,0.048661800486618
"20",214,192,0.158150851581509,0.987834549878346
"21",92,154,0.48661800486618,0.109489051094891
"22",168,158,0.250608272506083,0.812652068126521
"23",253,148,0.496350364963504,0.0802919708029197
"24",89,351,0.454987834549878,0.1338199513382
"25",272,231,0.223844282238443,0.851581508515815
"26",401,233,0.37956204379562,0.666666666666667
"27",41,34,0.501216545012166,0.0608272506082725
"28",251,373,0.236009732360097,0.856447688564477
"29",217,376,0.299270072992701,0.834549878345499
"30",336,374,0.160583941605839,0.951338199513382
"31",86,80,0.158150851581509,0.987834549878346
"32",256,140,0.248175182481752,0.822384428223844
"33",384,40,0.472019464720195,0.102189781021898
"34",76,369,0.309002433090024,0.788321167883212
"35",162,334,0.180048661800487,0.929440389294404
"36",141,40,0.472019464720195,0.102189781021898
"37",386,78,0.197080291970803,0.905109489051095
"38",389,297,0.498783454987835,0.0851581508515815
"39",167,139,0.153284671532847,0.968369829683698
"40",305,288,0.510948905109489,0.0656934306569343
"41",370,199,0.284671532846715,0.829683698296837
"42",119,370,0.204379562043796,0.897810218978102
"43",204,229,0.326034063260341,0.734793187347932
"44",360,167,0.282238442822384,0.829683698296837
"45",142,221,0.586374695863747,0.0316301703163017
"46",109,332,0.32360097323601,0.742092457420925
"47",209,233,0.37956204379562,0.666666666666667
"48",73,134,0.345498783454988,0.695863746958638
"49",394,382,0.32360097323601,0.768856447688564
"50",43,324,0.4330900243309,0.613138686131387
"51",55,26,0.313868613138686,0.732360097323601
"52",28,133,0.313868613138686,0.744525547445255
"53",60,376,0.299270072992701,0.834549878345499
"54",142,312,0.177615571776156,0.939172749391727
"55",400,156,0.4330900243309,0.627737226277372
"56",116,334,0.180048661800487,0.929440389294404
"57",298,177,0.304136253041363,0.788321167883212
"58",146,9,0.306569343065693,0.766423357664234
"59",9,328,0.218978102189781,0.888077858880779
"60",354,28,0.177615571776156,0.987834549878346
