"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",401,322,0.583941605839416,0.048661800486618
"2",154,189,0.564476885644769,0.0510948905109489
"3",313,362,0.625304136253041,0.0145985401459854
"4",338,185,0.27007299270073,0.766423357664234
"5",236,247,0.48661800486618,0.0754257907542579
"6",284,33,0.474452554744526,0.0778588807785888
"7",160,255,0.391727493917275,0.150851581508516
"8",193,15,0.304136253041363,0.742092457420925
"9",223,274,0.360097323600973,0.642335766423358
"10",380,147,0.240875912408759,0.841849148418491
"11",57,213,0.226277372262774,0.849148418491484
"12",288,150,0.265206812652068,0.824817518248175
"13",67,402,0.435523114355231,0.1338199513382
"14",246,353,0.357664233576642,0.669099756690998
"15",208,332,0.250608272506083,0.781021897810219
"16",370,77,0.343065693430657,0.708029197080292
"17",165,150,0.265206812652068,0.824817518248175
"18",13,273,0.588807785888078,0.0267639902676399
"19",30,181,0.474452554744526,0.0827250608272506
"20",193,60,0.253041362530414,0.832116788321168
"21",74,322,0.583941605839416,0.048661800486618
"22",229,196,0.29683698296837,0.763990267639903
"23",212,211,0.440389294403893,0.111922141119221
"24",55,178,0.233576642335766,0.844282238442822
"25",283,165,0.639902676399027,0.0121654501216545
"26",156,153,0.428223844282238,0.109489051094891
"27",14,8,0.525547445255474,0.0437956204379562
"28",16,18,0.27007299270073,0.802919708029197
"29",220,182,0.610705596107056,0.0048661800486618
"30",328,199,0.515815085158151,0.0413625304136253
"31",308,27,0.18978102189781,0.912408759124088
"32",152,290,0.557177615571776,0.0291970802919708
"33",192,270,0.532846715328467,0.048661800486618
"34",80,212,0.240875912408759,0.858880778588808
"35",368,4,0.413625304136253,0.141119221411192
"36",181,44,0.201946472019465,0.878345498783455
"37",99,369,0.211678832116788,0.924574209245742
"38",401,166,0.562043795620438,0.0267639902676399
"39",199,69,0.187347931873479,0.927007299270073
"40",281,286,0.472019464720195,0.0754257907542579
"41",25,80,0.197080291970803,0.956204379562044
"42",152,21,0.408759124087591,0.121654501216545
"43",246,147,0.240875912408759,0.841849148418491
"44",385,254,0.613138686131387,0.0048661800486618
"45",151,287,0.16301703163017,0.985401459854015
"46",84,17,0.464720194647202,0.0924574209245742
"47",272,264,0.192214111922141,0.927007299270073
"48",395,6,0.21654501216545,0.883211678832117
"49",153,205,0.340632603406326,0.705596107055961
"50",352,117,0.180048661800487,0.951338199513382
"51",77,368,0.326034063260341,0.717761557177616
"52",318,340,0.401459854014599,0.16301703163017
"53",23,45,0.240875912408759,0.834549878345499
"54",19,162,0.435523114355231,0.10705596107056
"55",5,224,0.588807785888078,0.0072992700729927
"56",251,204,0.265206812652068,0.759124087591241
