"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",29,392,0.394160583941606,0.846715328467153
"2",336,392,0.394160583941606,0.846715328467153
"3",387,245,0.309002433090024,0.975669099756691
"4",111,289,0.489051094890511,0.199513381995134
"5",70,34,0.367396593673966,0.878345498783455
"6",14,286,0.532846715328467,0.18978102189781
"7",74,334,0.260340632603406,0.987834549878346
"8",264,232,0.600973236009732,0.111922141119221
"9",10,210,0.360097323600973,0.939172749391727
"10",4,221,0.627737226277372,0.0778588807785888
"11",162,251,0.287104622871046,0.958637469586375
"12",334,274,0.501216545012166,0.260340632603406
"13",155,193,0.40632603406326,0.83698296836983
"14",157,324,0.596107055961071,0.102189781021898
"15",109,226,0.411192214111922,0.822384428223844
"16",181,347,0.265206812652068,0.985401459854015
"17",188,62,0.78345498783455,0.0024330900243309
"18",222,373,0.527980535279805,0.177615571776156
"19",273,220,0.523114355231144,0.165450121654501
"20",47,390,0.64963503649635,0.0754257907542579
"21",90,372,0.520681265206813,0.177615571776156
"22",324,82,0.408759124087591,0.834549878345499
"23",41,156,0.37956204379562,0.849148418491484
"24",292,276,0.491484184914842,0.206812652068127
"25",90,382,0.35036496350365,0.846715328467153
"26",110,273,0.437956204379562,0.781021897810219
"27",207,131,0.62287104622871,0.0705596107055961
"28",78,40,0.335766423357664,0.897810218978102
"29",181,80,0.489051094890511,0.245742092457421
"30",275,297,0.515815085158151,0.172749391727494
"31",99,345,0.785888077858881,0.0024330900243309
"32",367,156,0.37956204379562,0.849148418491484
"33",362,57,0.408759124087591,0.839416058394161
"34",334,53,0.637469586374696,0.0851581508515815
"35",260,330,0.389294403892944,0.888077858880779
"36",386,6,0.54014598540146,0.138686131386861
"37",285,109,0.277372262773723,0.97323600973236
"38",346,388,0.472019464720195,0.231143552311436
"39",158,272,0.527980535279805,0.148418491484185
"40",161,303,0.291970802919708,0.953771289537713
"41",242,142,0.260340632603406,0.987834549878346
"42",218,44,0.659367396593674,0.0559610705596107
"43",401,143,0.267639902676399,0.91970802919708
"44",82,114,0.289537712895377,0.944038929440389
"45",347,267,0.610705596107056,0.143552311435523
"46",39,144,0.520681265206813,0.184914841849148
"47",157,391,0.557177615571776,0.197080291970803
"48",19,52,0.37712895377129,0.883211678832117
"49",63,54,0.535279805352798,0.116788321167883
"50",318,286,0.532846715328467,0.18978102189781
"51",162,184,0.45985401459854,0.805352798053528
"52",149,170,0.267639902676399,0.987834549878346
"53",173,139,0.503649635036496,0.182481751824818
"54",133,105,0.289537712895377,0.939172749391727
"55",227,305,0.62287104622871,0.1338199513382
"56",399,168,0.673965936739659,0.0413625304136253
"57",229,21,0.59367396593674,0.0851581508515815
"58",236,322,0.678832116788321,0.0316301703163017
"59",263,103,0.479318734793187,0.851581508515815
"60",338,52,0.37712895377129,0.883211678832117
"61",308,40,0.335766423357664,0.897810218978102
"62",179,197,0.282238442822384,0.968369829683698
"63",403,141,0.639902676399027,0.0681265206812652
"64",228,346,0.450121654501217,0.812652068126521
"65",121,375,0.579075425790754,0.1338199513382
"66",66,185,0.343065693430657,0.878345498783455
"67",59,105,0.289537712895377,0.939172749391727
"68",309,382,0.35036496350365,0.846715328467153
"69",146,74,0.598540145985402,0.102189781021898
"70",314,292,0.498783454987835,0.187347931873479
"71",129,226,0.411192214111922,0.822384428223844
"72",294,165,0.647201946472019,0.0510948905109489
"73",250,169,0.454987834549878,0.781021897810219
"74",158,189,0.440389294403893,0.805352798053528
"75",130,307,0.450121654501217,0.231143552311436
"76",391,155,0.345498783454988,0.902676399026764
"77",323,289,0.489051094890511,0.199513381995134
"78",288,206,0.474452554744526,0.236009732360097
"79",65,196,0.535279805352798,0.177615571776156
"80",335,8,0.717761557177616,0.0218978102189781
"81",223,284,0.554744525547445,0.153284671532847
"82",360,291,0.542579075425791,0.150851581508516
"83",51,108,0.265206812652068,1
"84",100,146,0.333333333333333,0.907542579075426
"85",295,396,0.532846715328467,0.153284671532847
"86",108,250,0.394160583941606,0.909975669099757
"87",23,345,0.785888077858881,0.0024330900243309
"88",360,202,0.457420924574209,0.221411192214112
"89",156,333,0.396593673965937,0.858880778588808
"90",42,370,0.596107055961071,0.155717761557178
"91",277,134,0.399026763990268,0.902676399026764
"92",64,144,0.520681265206813,0.184914841849148
"93",68,191,0.413625304136253,0.851581508515815
"94",151,76,0.605839416058394,0.13625304136253
"95",236,212,0.27007299270073,0.963503649635037
"96",204,300,0.734793187347932,0.024330900243309
"97",315,291,0.542579075425791,0.150851581508516
"98",153,99,0.367396593673966,0.858880778588808
"99",128,169,0.454987834549878,0.781021897810219
"100",141,207,0.474452554744526,0.834549878345499
"101",199,268,0.659367396593674,0.0900243309002433
"102",345,122,0.447688564476886,0.795620437956204
"103",187,226,0.411192214111922,0.822384428223844
"104",353,394,0.664233576642336,0.0583941605839416
"105",278,232,0.600973236009732,0.111922141119221
"106",299,153,0.333333333333333,0.858880778588808
"107",402,42,0.362530413625304,0.902676399026764
"108",81,347,0.265206812652068,0.985401459854015
"109",61,50,0.479318734793187,0.250608272506083
"110",205,275,0.562043795620438,0.126520681265207
"111",316,226,0.411192214111922,0.822384428223844
"112",119,289,0.489051094890511,0.199513381995134
"113",290,394,0.664233576642336,0.0583941605839416
"114",35,110,0.253041362530414,0.951338199513382
"115",39,115,0.45985401459854,0.211678832116788
"116",241,379,0.688564476885645,0.0316301703163017
"117",165,135,0.226277372262774,0.995133819951338
"118",267,210,0.360097323600973,0.939172749391727
"119",256,191,0.413625304136253,0.851581508515815
"120",380,181,0.284671532846715,0.936739659367397
"121",270,251,0.287104622871046,0.958637469586375
"122",363,39,0.788321167883212,0.0024330900243309
"123",345,223,0.725060827250608,0.0024330900243309
"124",387,316,0.5669099756691,0.114355231143552
"125",330,205,0.279805352798054,0.97323600973236
"126",270,20,0.647201946472019,0.0851581508515815
"127",238,394,0.664233576642336,0.0583941605839416
"128",269,275,0.562043795620438,0.126520681265207
"129",328,195,0.40632603406326,0.822384428223844
"130",234,227,0.562043795620438,0.158150851581509
"131",329,3,0.428223844282238,0.785888077858881
"132",88,60,0.262773722627737,0.995133819951338
"133",400,268,0.659367396593674,0.0900243309002433
"134",72,111,0.335766423357664,0.89294403892944
"135",7,307,0.450121654501217,0.231143552311436
"136",365,134,0.399026763990268,0.902676399026764
"137",343,177,0.32360097323601,0.895377128953771
"138",263,175,0.338199513381995,0.89051094890511
"139",359,142,0.260340632603406,0.987834549878346
"140",244,362,0.698296836982968,0.0413625304136253
"141",123,124,0.352798053527981,0.953771289537713
"142",345,391,0.557177615571776,0.197080291970803
"143",246,333,0.396593673965937,0.858880778588808
