"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",181,255,0.498783454987835,0.165450121654501
"2",230,374,0.586374695863747,0.104622871046229
"3",323,10,0.289537712895377,0.861313868613139
"4",31,344,0.4330900243309,0.75669099756691
"5",248,369,0.248175182481752,0.922141119221411
"6",4,224,0.705596107055961,0.0024330900243309
"7",277,52,0.523114355231144,0.1338199513382
"8",259,53,0.40632603406326,0.734793187347932
"9",243,183,0.571776155717762,0.097323600973236
"10",306,337,0.48661800486618,0.192214111922141
"11",148,138,0.238442822384428,0.987834549878346
"12",84,197,0.452554744525547,0.228710462287105
"13",207,69,0.279805352798054,0.897810218978102
"14",345,278,0.574209245742092,0.0900243309002433
"15",170,319,0.245742092457421,0.94647201946472
"16",79,249,0.559610705596107,0.1338199513382
"17",129,387,0.272506082725061,0.905109489051095
"18",63,122,0.267639902676399,0.885644768856448
"19",217,105,0.62287104622871,0.0827250608272506
"20",380,142,0.549878345498783,0.119221411192214
"21",186,147,0.255474452554745,0.987834549878346
"22",98,222,0.496350364963504,0.102189781021898
"23",47,40,0.737226277372263,0.0802919708029197
"24",202,344,0.4330900243309,0.75669099756691
"25",32,366,0.428223844282238,0.749391727493917
"26",51,222,0.496350364963504,0.102189781021898
"27",372,54,0.484184914841849,0.175182481751825
"28",181,60,0.32360097323601,0.856447688564477
"29",207,149,0.600973236009732,0.0948905109489051
"30",132,200,0.62043795620438,0.0583941605839416
"31",301,251,0.598540145985402,0.0997566909975669
"32",204,331,0.467153284671533,0.209245742092457
"33",158,245,0.357664233576642,0.812652068126521
"34",126,45,0.355231143552311,0.812652068126521
"35",181,18,0.445255474452555,0.228710462287105
"36",60,171,0.62043795620438,0.0681265206812652
"37",367,253,0.260340632603406,0.958637469586375
"38",59,316,0.535279805352798,0.1338199513382
"39",128,163,0.501216545012166,0.16301703163017
"40",60,190,0.712895377128954,0.024330900243309
"41",67,277,0.54014598540146,0.124087591240876
"42",150,266,0.637469586374696,0.0583941605839416
"43",101,249,0.559610705596107,0.1338199513382
"44",198,383,0.309002433090024,0.856447688564477
"45",317,195,0.330900243309002,0.817518248175182
