"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",29,392,0.316301703163017,0.963503649635037
"2",336,392,0.316301703163017,0.963503649635037
"3",387,245,0.647201946472019,0.0632603406326034
"4",111,289,0.800486618004866,0.0024330900243309
"5",70,34,0.615571776155718,0.172749391727494
"6",14,286,0.583941605839416,0.172749391727494
"7",74,334,0.352798053527981,0.924574209245742
"8",264,232,0.447688564476886,0.846715328467153
"9",10,210,0.571776155717762,0.214111922141119
"10",4,221,0.805352798053528,0.024330900243309
"11",162,251,0.793187347931874,0.0145985401459854
"12",334,274,0.644768856447689,0.114355231143552
"13",155,193,0.759124087591241,0.0170316301703163
"14",157,324,0.506082725060827,0.250608272506083
"15",109,226,0.372262773722628,0.902676399026764
"16",181,347,0.537712895377129,0.240875912408759
"17",188,62,0.428223844282238,0.868613138686131
"18",222,373,0.435523114355231,0.849148418491484
"19",273,220,0.4330900243309,0.868613138686131
"20",47,390,0.347931873479319,0.931873479318735
"21",90,372,0.418491484184915,0.854014598540146
"22",324,82,0.503649635036496,0.253041362530414
"23",41,156,0.430656934306569,0.795620437956204
"24",292,276,0.420924574209246,0.778588807785888
"25",90,382,0.272506082725061,0.970802919708029
"26",110,273,0.464720194647202,0.267639902676399
"27",207,131,0.45985401459854,0.226277372262774
"28",78,40,0.817518248175182,0.0121654501216545
"29",181,80,0.537712895377129,0.194647201946472
"30",275,297,0.35036496350365,0.922141119221411
"31",99,345,0.545012165450122,0.944038929440389
"32",367,156,0.430656934306569,0.795620437956204
"33",362,57,0.416058394160584,0.829683698296837
"34",334,53,0.498783454987835,0.24330900243309
"35",260,330,0.299270072992701,0.980535279805353
"36",386,6,0.48661800486618,0.282238442822384
"37",285,109,0.659367396593674,0.097323600973236
"38",346,388,0.352798053527981,0.931873479318735
"39",158,272,0.369829683698297,0.909975669099757
"40",161,303,0.469586374695864,0.272506082725061
"41",242,142,0.59367396593674,0.177615571776156
"42",218,44,0.586374695863747,0.167883211678832
"43",401,143,0.391727493917275,0.912408759124088
"44",82,114,0.75669099756691,0.0583941605839416
"45",347,267,0.571776155717762,0.206812652068127
"46",39,144,0.754257907542579,0.0705596107055961
"47",157,391,0.357664233576642,0.914841849148418
"48",19,52,0.642335766423358,0.0535279805352798
"49",63,54,0.476885644768856,0.262773722627737
"50",318,286,0.583941605839416,0.172749391727494
"51",162,184,0.423357664233577,0.851581508515815
"52",149,170,0.615571776155718,0.148418491484185
"53",173,139,0.450121654501217,0.279805352798054
"54",133,105,0.287104622871046,0.965936739659367
"55",227,305,0.527980535279805,0.236009732360097
"56",399,168,0.603406326034063,0.1338199513382
"57",229,21,0.343065693430657,0.927007299270073
"58",236,322,0.445255474452555,0.83698296836983
"59",263,103,0.306569343065693,0.975669099756691
"60",338,52,0.642335766423358,0.0535279805352798
"61",308,40,0.817518248175182,0.0121654501216545
"62",179,197,0.452554744525547,0.223844282238443
"63",403,141,0.552311435523114,0.209245742092457
"64",228,346,0.559610705596107,0.214111922141119
"65",121,375,0.435523114355231,0.849148418491484
"66",66,185,0.571776155717762,0.128953771289538
"67",59,105,0.287104622871046,0.965936739659367
"68",309,382,0.272506082725061,0.970802919708029
"69",146,74,0.364963503649635,0.922141119221411
"70",314,292,0.798053527980535,0.0194647201946472
"71",129,226,0.372262773722628,0.902676399026764
"72",294,165,0.579075425790754,0.182481751824818
"73",250,169,0.552311435523114,0.211678832116788
"74",158,189,0.712895377128954,0.0364963503649635
"75",130,307,0.467153284671533,0.832116788321168
"76",391,155,0.773722627737226,0.0194647201946472
"77",323,289,0.800486618004866,0.0024330900243309
"78",288,206,0.510948905109489,0.155717761557178
"79",65,196,0.559610705596107,0.214111922141119
"80",335,8,0.666666666666667,0.111922141119221
"81",223,284,0.788321167883212,0.0121654501216545
"82",360,291,0.588807785888078,0.145985401459854
"83",51,108,0.304136253041363,0.990267639902676
