"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",237,203,0.306569343065693,0.800486618004866
"2",92,137,0.172749391727494,0.997566909975669
"3",137,71,0.515815085158151,0.153284671532847
"4",292,93,0.59367396593674,0.0997566909975669
"5",336,141,0.218978102189781,0.97323600973236
"6",174,286,0.233576642335766,0.94647201946472
"7",396,215,0.416058394160584,0.754257907542579
"8",402,149,0.294403892944039,0.849148418491484
"9",345,180,0.420924574209246,0.727493917274939
"10",409,274,0.311435523114355,0.812652068126521
"11",356,49,0.476885644768856,0.209245742092457
"12",288,16,0.491484184914842,0.180048661800487
"13",161,370,0.442822384428224,0.727493917274939
"14",130,110,0.372262773722628,0.778588807785888
"15",347,138,0.498783454987835,0.194647201946472
"16",58,192,0.413625304136253,0.75669099756691
"17",213,136,0.652068126520681,0.0145985401459854
"18",244,169,0.542579075425791,0.148418491484185
"19",387,115,0.313868613138686,0.812652068126521
"20",258,256,0.423357664233577,0.67639902676399
"21",241,407,0.4330900243309,0.710462287104623
"22",113,25,0.340632603406326,0.807785888077859
"23",61,67,0.248175182481752,0.978102189781022
"24",329,267,0.253041362530414,0.912408759124088
"25",159,7,0.430656934306569,0.720194647201946
"26",337,371,0.559610705596107,0.124087591240876
"27",281,153,0.515815085158151,0.121654501216545
"28",363,43,0.418491484184915,0.754257907542579
"29",46,292,0.318734793187348,0.849148418491484
"30",320,223,0.625304136253041,0.048661800486618
"31",255,162,0.347931873479319,0.851581508515815
"32",113,195,0.442822384428224,0.708029197080292
"33",124,57,0.552311435523114,0.121654501216545
"34",144,267,0.253041362530414,0.912408759124088
"35",135,12,0.454987834549878,0.671532846715328
"36",332,151,0.508515815085158,0.175182481751825
"37",113,381,0.221411192214112,0.951338199513382
"38",386,204,0.250608272506083,0.924574209245742
"39",370,27,0.386861313868613,0.771289537712895
"40",73,145,0.328467153284672,0.815085158150852
"41",328,124,0.630170316301703,0.0705596107055961
"42",34,198,0.635036496350365,0.0535279805352798
"43",118,50,0.37712895377129,0.788321167883212
"44",272,19,0.610705596107056,0.0510948905109489
"45",322,366,0.610705596107056,0.0827250608272506
"46",319,21,0.40632603406326,0.75669099756691
"47",50,357,0.357664233576642,0.78345498783455
"48",153,35,0.306569343065693,0.871046228710462
"49",123,193,0.267639902676399,0.931873479318735
"50",309,121,0.591240875912409,0.119221411192214
"51",205,253,0.413625304136253,0.742092457420925
"52",336,377,0.610705596107056,0.0535279805352798
"53",125,201,0.45985401459854,0.698296836982968
"54",339,137,0.172749391727494,0.997566909975669
"55",367,142,0.274939172749392,0.895377128953771
"56",9,127,0.4330900243309,0.734793187347932
"57",105,306,0.192214111922141,0.980535279805353
"58",391,48,0.384428223844282,0.778588807785888
"59",233,283,0.51338199513382,0.155717761557178
"60",369,352,0.666666666666667,0.0024330900243309
"61",119,390,0.240875912408759,0.939172749391727
"62",165,384,0.309002433090024,0.86374695863747
"63",222,258,0.673965936739659,0.0024330900243309
"64",150,127,0.4330900243309,0.734793187347932
"65",52,381,0.221411192214112,0.951338199513382
"66",162,181,0.508515815085158,0.116788321167883
"67",44,142,0.274939172749392,0.895377128953771
"68",392,113,0.282238442822384,0.987834549878346
"69",173,149,0.294403892944039,0.849148418491484
"70",407,261,0.654501216545012,0.024330900243309
"71",234,285,0.274939172749392,0.880778588807786
"72",322,249,0.537712895377129,0.13625304136253
"73",371,269,0.352798053527981,0.773722627737226
"74",209,258,0.673965936739659,0.0024330900243309
"75",37,56,0.340632603406326,1
"76",99,212,0.491484184914842,0.204379562043796
"77",331,227,0.328467153284672,0.807785888077859
"78",92,28,0.250608272506083,0.912408759124088
"79",243,319,0.554744525547445,0.141119221411192
"80",381,58,0.231143552311436,0.970802919708029
"81",350,12,0.454987834549878,0.671532846715328
"82",42,235,0.523114355231144,0.184914841849148
"83",373,163,0.27007299270073,0.861313868613139
"84",344,1,0.632603406326034,0.0413625304136253
"85",340,172,0.51338199513382,0.116788321167883
"86",42,314,0.262773722627737,0.91970802919708
"87",67,61,0.277372262773723,0.888077858880779
"88",386,222,0.277372262773723,0.897810218978102
"89",46,26,0.67639902676399,0.0024330900243309
"90",108,387,0.416058394160584,0.712895377128954
"91",22,318,0.5669099756691,0.1338199513382
"92",78,99,0.637469586374696,0.0389294403892944
"93",221,163,0.27007299270073,0.861313868613139
"94",234,84,0.425790754257908,0.744525547445255
"95",202,364,0.316301703163017,0.790754257907543
"96",136,351,0.430656934306569,0.739659367396594
"97",286,88,0.659367396593674,0.0024330900243309
"98",218,398,0.391727493917275,0.75669099756691
"99",168,221,0.642335766423358,0.0437956204379562
"100",56,28,0.250608272506083,0.912408759124088
"101",368,184,0.545012165450122,0.1338199513382
"102",202,295,0.326034063260341,0.817518248175182
"103",167,377,0.610705596107056,0.0535279805352798
"104",59,52,0.40632603406326,0.739659367396594
"105",10,165,0.62287104622871,0.0583941605839416
"106",315,106,0.27007299270073,0.905109489051095
"107",311,36,0.457420924574209,0.725060827250608
"108",317,232,0.255474452554745,0.902676399026764
"109",365,86,0.637469586374696,0.0583941605839416
"110",133,102,0.605839416058394,0.072992700729927
"111",81,353,0.661800486618005,0.0267639902676399
"112",231,130,0.238442822384428,0.968369829683698
"113",118,370,0.442822384428224,0.727493917274939
"114",217,61,0.277372262773723,0.888077858880779
"115",250,85,0.64963503649635,0.0121654501216545
"116",284,39,0.610705596107056,0.0924574209245742
"117",343,281,0.272506082725061,0.868613138686131
"118",149,185,0.484184914841849,0.204379562043796
"119",341,265,0.515815085158151,0.177615571776156
"120",258,323,0.45985401459854,0.690997566909976
"121",142,64,0.24330900243309,0.968369829683698
"122",344,320,0.255474452554745,0.922141119221411
"123",205,244,0.248175182481752,0.956204379562044
"124",119,100,0.666666666666667,0.0024330900243309
"125",147,13,0.673965936739659,0.0072992700729927
"126",287,29,0.279805352798054,0.875912408759124
"127",212,344,0.401459854014599,0.776155717761557
"128",141,353,0.661800486618005,0.0267639902676399
"129",397,405,0.586374695863747,0.097323600973236
"130",28,312,0.287104622871046,0.873479318734793
"131",56,101,0.221411192214112,0.978102189781022
"132",123,142,0.274939172749392,0.895377128953771
"133",69,270,0.652068126520681,0.0194647201946472
"134",260,67,0.248175182481752,0.978102189781022
"135",38,60,0.335766423357664,0.856447688564477
"136",36,311,0.199513381995134,1
"137",317,139,0.464720194647202,0.695863746958638
"138",355,195,0.442822384428224,0.708029197080292
"139",47,33,0.318734793187348,0.822384428223844
"140",110,278,0.274939172749392,0.936739659367397
"141",315,256,0.423357664233577,0.67639902676399
"142",190,353,0.661800486618005,0.0267639902676399
"143",137,94,0.552311435523114,0.150851581508516
"144",226,358,0.554744525547445,0.116788321167883
"145",184,391,0.586374695863747,0.116788321167883
"146",11,218,0.248175182481752,0.958637469586375
"147",349,77,0.257907542579075,0.922141119221411
"148",133,390,0.240875912408759,0.939172749391727
"149",207,104,0.37712895377129,0.798053527980535
"150",63,22,0.491484184914842,0.695863746958638
"151",274,312,0.287104622871046,0.873479318734793
"152",267,380,0.423357664233577,0.734793187347932
"153",370,71,0.515815085158151,0.153284671532847
"154",346,234,0.418491484184915,0.768856447688564
"155",4,274,0.311435523114355,0.812652068126521
"156",287,312,0.287104622871046,0.873479318734793
"157",35,319,0.554744525547445,0.141119221411192
"158",303,61,0.277372262773723,0.888077858880779
"159",130,189,0.654501216545012,0.048661800486618
"160",344,222,0.277372262773723,0.897810218978102
"161",207,216,0.476885644768856,0.199513381995134
"162",176,214,0.291970802919708,0.885644768856448
"163",302,290,0.442822384428224,0.669099756690998
"164",145,26,0.67639902676399,0.0024330900243309
"165",401,206,0.313868613138686,0.793187347931874
"166",352,34,0.248175182481752,0.934306569343066
"167",278,185,0.484184914841849,0.204379562043796
"168",350,263,0.642335766423358,0.0170316301703163
"169",288,180,0.420924574209246,0.727493917274939
"170",166,182,0.581508515815085,0.0924574209245742
"171",9,310,0.345498783454988,0.778588807785888
"172",246,354,0.625304136253041,0.0413625304136253
"173",120,18,0.340632603406326,0.795620437956204
"174",297,16,0.491484184914842,0.180048661800487
"175",116,391,0.586374695863747,0.116788321167883
"176",16,185,0.484184914841849,0.204379562043796
"177",288,219,0.610705596107056,0.0778588807785888
"178",112,212,0.491484184914842,0.204379562043796
"179",183,59,0.615571776155718,0.0705596107055961
"180",309,36,0.457420924574209,0.725060827250608
"181",385,62,0.335766423357664,0.771289537712895
"182",374,202,0.184914841849148,1
"183",361,278,0.274939172749392,0.936739659367397
"184",392,129,0.333333333333333,0.834549878345499
"185",303,77,0.257907542579075,0.922141119221411
"186",302,135,0.260340632603406,0.907542579075426
"187",198,274,0.311435523114355,0.812652068126521
"188",65,127,0.4330900243309,0.734793187347932
"189",137,407,0.4330900243309,0.710462287104623
"190",143,332,0.610705596107056,0.0559610705596107
"191",160,109,0.510948905109489,0.148418491484185
"192",137,63,0.442822384428224,0.715328467153285
"193",374,371,0.559610705596107,0.124087591240876
"194",78,324,0.389294403892944,0.720194647201946
"195",350,184,0.545012165450122,0.1338199513382
"196",395,238,0.591240875912409,0.0510948905109489
"197",317,23,0.450121654501217,0.158150851581509
"198",402,238,0.591240875912409,0.0510948905109489
"199",295,40,0.445255474452555,0.715328467153285
"200",272,304,0.355231143552311,0.790754257907543
"201",264,198,0.635036496350365,0.0535279805352798
"202",231,104,0.37712895377129,0.798053527980535
"203",338,322,0.248175182481752,0.953771289537713
"204",398,70,0.452554744525547,0.666666666666667
"205",12,129,0.333333333333333,0.834549878345499
"206",297,216,0.476885644768856,0.199513381995134
"207",214,332,0.610705596107056,0.0559610705596107
"208",254,352,0.666666666666667,0.0024330900243309
"209",82,385,0.618004866180049,0.0948905109489051
"210",159,274,0.311435523114355,0.812652068126521
"211",147,154,0.600973236009732,0.119221411192214
"212",366,258,0.673965936739659,0.0024330900243309
"213",301,289,0.399026763990268,0.749391727493917
"214",30,178,0.304136253041363,0.805352798053528
"215",365,349,0.630170316301703,0.0389294403892944
"216",126,54,0.255474452554745,0.956204379562044
"217",6,1,0.632603406326034,0.0413625304136253
"218",328,233,0.442822384428224,0.70316301703163
"219",147,293,0.304136253041363,0.873479318734793
"220",383,17,0.418491484184915,0.727493917274939
"221",191,197,0.515815085158151,0.175182481751825
"222",300,300,0.423357664233577,0.666666666666667
"223",374,332,0.610705596107056,0.0559610705596107
"224",45,162,0.347931873479319,0.851581508515815
"225",392,248,0.605839416058394,0.0656934306569343
"226",237,401,0.605839416058394,0.048661800486618
"227",305,208,0.306569343065693,0.841849148418491
"228",101,274,0.311435523114355,0.812652068126521
"229",264,2,0.374695863746959,0.749391727493917
"230",120,145,0.328467153284672,0.815085158150852
"231",156,317,0.32360097323601,0.812652068126521
"232",292,384,0.309002433090024,0.86374695863747
"233",286,196,0.508515815085158,0.102189781021898
"234",95,363,0.549878345498783,0.126520681265207
"235",76,26,0.67639902676399,0.0024330900243309
"236",320,374,0.284671532846715,0.868613138686131
"237",237,145,0.328467153284672,0.815085158150852
"238",70,247,0.62043795620438,0.0608272506082725
"239",180,272,0.661800486618005,0.0024330900243309
"240",37,398,0.391727493917275,0.75669099756691
"241",45,335,0.347931873479319,0.771289537712895
"242",292,324,0.389294403892944,0.720194647201946
"243",281,193,0.267639902676399,0.931873479318735
"244",220,110,0.372262773722628,0.778588807785888
"245",199,45,0.442822384428224,0.70316301703163
"246",153,370,0.442822384428224,0.727493917274939
"247",170,154,0.600973236009732,0.119221411192214
"248",231,370,0.442822384428224,0.727493917274939
"249",194,368,0.603406326034063,0.0608272506082725
"250",44,196,0.508515815085158,0.102189781021898
"251",53,406,0.236009732360097,0.941605839416058
"252",194,256,0.423357664233577,0.67639902676399
"253",404,151,0.508515815085158,0.175182481751825
"254",361,229,0.238442822384428,0.968369829683698
"255",210,7,0.430656934306569,0.720194647201946
"256",103,280,0.613138686131387,0.0948905109489051
"257",367,140,0.236009732360097,0.931873479318735
"258",225,270,0.652068126520681,0.0194647201946472
"259",247,110,0.372262773722628,0.778588807785888
"260",139,44,0.318734793187348,0.819951338199513
"261",172,351,0.430656934306569,0.739659367396594
"262",362,391,0.586374695863747,0.116788321167883
"263",311,204,0.250608272506083,0.924574209245742
"264",366,372,0.596107055961071,0.0802919708029197
