"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",217,316,0.425790754257908,0.678832116788321
"2",398,7,0.454987834549878,0.155717761557178
"3",378,235,0.537712895377129,0.0364963503649635
"4",42,143,0.489051094890511,0.78345498783455
"5",397,110,0.309002433090024,0.871046228710462
"6",87,135,0.326034063260341,0.78345498783455
"7",375,170,0.345498783454988,0.773722627737226
"8",320,314,0.318734793187348,0.834549878345499
"9",183,369,0.335766423357664,0.834549878345499
"10",151,306,0.209245742092457,0.948905109489051
"11",34,109,0.257907542579075,0.897810218978102
"12",50,176,0.231143552311436,0.905109489051095
"13",400,232,0.437956204379562,0.175182481751825
"14",245,407,0.170316301703163,0.990267639902676
"15",250,211,0.48661800486618,0.0802919708029197
"16",281,50,0.333333333333333,0.861313868613139
"17",241,291,0.491484184914842,0.0583941605839416
"18",317,119,0.37712895377129,0.664233576642336
"19",204,178,0.257907542579075,0.89294403892944
"20",309,209,0.374695863746959,0.712895377128954
"21",1,293,0.211678832116788,0.927007299270073
"22",208,35,0.501216545012166,0.0875912408759124
"23",110,214,0.32360097323601,0.802919708029197
"24",23,88,0.598540145985402,0.0121654501216545
"25",301,376,0.508515815085158,0.0681265206812652
"26",253,215,0.467153284671533,0.158150851581509
"27",17,72,0.4330900243309,0.153284671532847
"28",395,73,0.197080291970803,0.968369829683698
"29",372,199,0.583941605839416,0.0170316301703163
"30",128,410,0.5669099756691,0.024330900243309
"31",207,48,0.362530413625304,0.70316301703163
"32",141,314,0.318734793187348,0.834549878345499
"33",84,124,0.343065693430657,0.746958637469586
"34",282,49,0.508515815085158,0.0632603406326034
"35",235,383,0.257907542579075,0.902676399026764
"36",221,403,0.184914841849148,1
"37",397,104,0.214111922141119,0.956204379562044
"38",380,199,0.583941605839416,0.0170316301703163
"39",352,395,0.416058394160584,0.669099756690998
"40",130,208,0.177615571776156,1
"41",155,313,0.374695863746959,0.700729927007299
"42",74,141,0.367396593673966,0.708029197080292
"43",92,146,0.369829683698297,0.742092457420925
"44",100,33,0.343065693430657,0.754257907542579
"45",183,204,0.27007299270073,0.895377128953771
"46",205,96,0.284671532846715,0.871046228710462
"47",40,359,0.545012165450122,0.0316301703163017
"48",36,49,0.508515815085158,0.0632603406326034
"49",137,156,0.635036496350365,0.0097323600973236
"50",273,337,0.447688564476886,0.683698296836983
"51",134,236,0.496350364963504,0.0827250608272506
"52",46,362,0.262773722627737,0.880778588807786
"53",366,269,0.347931873479319,0.802919708029197
"54",147,24,0.360097323600973,0.732360097323601
"55",316,175,0.445255474452555,0.128953771289538
"56",90,163,0.267639902676399,0.89051094890511
"57",87,267,0.355231143552311,0.746958637469586
"58",127,175,0.445255474452555,0.128953771289538
"59",21,4,0.625304136253041,0.0072992700729927
"60",297,356,0.574209245742092,0.0170316301703163
"61",191,139,0.35036496350365,0.746958637469586
"62",42,166,0.24330900243309,0.897810218978102
