"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",88,231,0.454987834549878,0.194647201946472
"2",8,216,0.498783454987835,0.170316301703163
"3",281,352,0.450121654501217,0.194647201946472
"4",146,391,0.27007299270073,0.91970802919708
"5",32,77,0.462287104622871,0.187347931873479
"6",56,330,0.313868613138686,0.800486618004866
"7",226,228,0.476885644768856,0.197080291970803
"8",333,333,0.423357664233577,0.209245742092457
"9",388,334,0.420924574209246,0.218978102189781
"10",93,326,0.420924574209246,0.204379562043796
"11",320,198,0.525547445255474,0.141119221411192
"12",209,368,0.289537712895377,0.829683698296837
"13",269,183,0.586374695863747,0.102189781021898
"14",308,228,0.476885644768856,0.197080291970803
"15",310,358,0.479318734793187,0.172749391727494
"16",22,261,0.610705596107056,0.0948905109489051
"17",40,198,0.525547445255474,0.141119221411192
"18",280,55,0.352798053527981,0.817518248175182
"19",256,205,0.525547445255474,0.160583941605839
"20",278,90,0.562043795620438,0.121654501216545
"21",161,17,0.420924574209246,0.236009732360097
"22",24,212,0.442822384428224,0.221411192214112
"23",357,146,0.454987834549878,0.194647201946472
"24",173,59,0.257907542579075,0.888077858880779
"25",43,124,0.479318734793187,0.170316301703163
"26",54,404,0.238442822384428,0.987834549878346
"27",406,275,0.279805352798054,0.902676399026764
"28",102,15,0.479318734793187,0.172749391727494
"29",355,253,0.255474452554745,0.980535279805353
"30",243,38,0.708029197080292,0.0121654501216545
"31",134,405,0.318734793187348,0.807785888077859
"32",245,167,0.630170316301703,0.0681265206812652
"33",198,281,0.309002433090024,0.834549878345499
"34",121,82,0.588807785888078,0.104622871046229
"35",299,308,0.688564476885645,0.0340632603406326
"36",379,335,0.510948905109489,0.16301703163017
"37",108,335,0.510948905109489,0.16301703163017
"38",408,395,0.695863746958638,0.024330900243309
"39",145,309,0.673965936739659,0.0291970802919708
"40",335,261,0.610705596107056,0.0948905109489051
"41",37,48,0.260340632603406,0.961070559610706
"42",132,364,0.287104622871046,0.849148418491484
"43",247,378,0.430656934306569,0.211678832116788
"44",367,234,0.279805352798054,0.895377128953771
"45",318,92,0.330900243309002,0.788321167883212
"46",247,253,0.255474452554745,0.980535279805353
"47",85,276,0.652068126520681,0.0681265206812652
"48",236,317,0.746958637469586,0.0024330900243309
"49",22,267,0.72992700729927,0.0072992700729927
"50",205,156,0.579075425790754,0.119221411192214
"51",145,61,0.27007299270073,0.885644768856448
"52",137,257,0.413625304136253,0.75669099756691
"53",270,300,0.632603406326034,0.0900243309002433
"54",405,175,0.562043795620438,0.124087591240876
"55",132,403,0.35036496350365,0.788321167883212
"56",60,323,0.686131386861314,0.0510948905109489
"57",133,200,0.630170316301703,0.0948905109489051
"58",68,260,0.712895377128954,0.0121654501216545
"59",252,302,0.554744525547445,0.119221411192214
"60",1,355,0.367396593673966,0.766423357664234
"61",76,280,0.255474452554745,0.980535279805353
"62",254,238,0.59367396593674,0.116788321167883
"63",94,371,0.45985401459854,0.197080291970803
"64",269,347,0.450121654501217,0.236009732360097
"65",191,182,0.625304136253041,0.10705596107056
"66",369,286,0.554744525547445,0.150851581508516
"67",183,368,0.289537712895377,0.829683698296837
"68",93,182,0.625304136253041,0.10705596107056
"69",176,303,0.527980535279805,0.143552311435523
"70",111,196,0.24330900243309,1
"71",279,236,0.739659367396594,0.0048661800486618
"72",52,402,0.510948905109489,0.158150851581509
"73",102,81,0.450121654501217,0.204379562043796
"74",391,300,0.632603406326034,0.0900243309002433
"75",140,149,0.62287104622871,0.072992700729927
"76",338,10,0.452554744525547,0.18978102189781
"77",127,61,0.27007299270073,0.885644768856448
"78",171,3,0.330900243309002,0.800486618004866
"79",399,216,0.498783454987835,0.170316301703163
"80",229,314,0.32360097323601,0.793187347931874
"81",365,137,0.282238442822384,0.861313868613139
"82",107,11,0.32360097323601,0.805352798053528
"83",233,9,0.549878345498783,0.148418491484185
"84",281,73,0.467153284671533,0.221411192214112
"85",315,324,0.754257907542579,0.0024330900243309
"86",81,48,0.260340632603406,0.961070559610706
"87",378,226,0.27007299270073,0.914841849148418
"88",64,279,0.355231143552311,0.785888077858881
"89",222,87,0.479318734793187,0.177615571776156
"90",215,295,0.739659367396594,0.0072992700729927
"91",53,177,0.45985401459854,0.194647201946472
"92",327,230,0.335766423357664,0.778588807785888
"93",181,118,0.70316301703163,0.0194647201946472
"94",171,239,0.67639902676399,0.0656934306569343
"95",106,147,0.274939172749392,0.912408759124088
"96",238,243,0.681265206812652,0.0437956204379562
"97",221,54,0.608272506082725,0.0948905109489051
"98",376,341,0.357664233576642,0.790754257907543
"99",163,133,0.598540145985402,0.138686131386861
"100",70,89,0.45985401459854,0.177615571776156
"101",32,257,0.413625304136253,0.75669099756691
"102",220,95,0.464720194647202,0.177615571776156
"103",109,333,0.423357664233577,0.209245742092457
"104",405,222,0.367396593673966,0.78345498783455
"105",255,87,0.479318734793187,0.177615571776156
"106",253,306,0.24330900243309,0.94647201946472
"107",48,377,0.369829683698297,0.78345498783455
"108",297,266,0.708029197080292,0.0194647201946472
"109",196,342,0.454987834549878,0.223844282238443
"110",399,361,0.313868613138686,0.802919708029197
"111",398,31,0.742092457420925,0.0048661800486618
"112",386,66,0.476885644768856,0.182481751824818
"113",126,59,0.257907542579075,0.888077858880779
"114",139,261,0.610705596107056,0.0948905109489051
"115",17,183,0.586374695863747,0.102189781021898
"116",360,125,0.262773722627737,0.91970802919708
"117",365,283,0.554744525547445,0.145985401459854
"118",202,274,0.345498783454988,0.793187347931874
"119",149,118,0.70316301703163,0.0194647201946472
"120",168,29,0.688564476885645,0.048661800486618
"121",216,228,0.476885644768856,0.197080291970803
"122",223,3,0.330900243309002,0.800486618004866
"123",93,198,0.525547445255474,0.141119221411192
"124",84,356,0.506082725060827,0.160583941605839
"125",148,12,0.739659367396594,0.0024330900243309
"126",290,39,0.287104622871046,0.858880778588808
