"","bootstrap_train","bootstrap_test","p_values","p0_values"
"1",145,361,0.29683698296837,0.817518248175182
"2",387,309,0.476885644768856,0.158150851581509
"3",146,262,0.330900243309002,0.800486618004866
"4",7,114,0.610705596107056,0.0194647201946472
"5",18,267,0.600973236009732,0.0340632603406326
"6",65,265,0.391727493917275,0.732360097323601
"7",262,181,0.576642335766423,0.0559610705596107
"8",32,201,0.428223844282238,0.693430656934307
"9",35,344,0.253041362530414,0.856447688564477
"10",118,357,0.364963503649635,0.732360097323601
"11",175,349,0.192214111922141,0.922141119221411
"12",109,163,0.291970802919708,0.844282238442822
"13",312,367,0.408759124087591,0.690997566909976
"14",200,191,0.333333333333333,0.807785888077859
"15",286,205,0.618004866180049,0.0072992700729927
"16",163,54,0.542579075425791,0.0900243309002433
"17",376,216,0.549878345498783,0.0875912408759124
"18",49,241,0.503649635036496,0.153284671532847
"19",154,89,0.520681265206813,0.121654501216545
"20",161,408,0.218978102189781,0.931873479318735
"21",42,123,0.401459854014599,0.739659367396594
"22",256,32,0.600973236009732,0.0364963503649635
"23",31,206,0.335766423357664,0.768856447688564
"24",31,275,0.221411192214112,0.944038929440389
"25",282,41,0.62043795620438,0.0024330900243309
"26",130,14,0.549878345498783,0.0802919708029197
"27",400,63,0.535279805352798,0.109489051094891
"28",316,269,0.588807785888078,0.0437956204379562
"29",42,410,0.172749391727494,0.995133819951338
"30",155,377,0.175182481751825,0.995133819951338
"31",25,31,0.571776155717762,0.0851581508515815
"32",393,296,0.330900243309002,0.805352798053528
"33",264,286,0.472019464720195,0.16301703163017
"34",392,88,0.374695863746959,0.759124087591241
"35",323,94,0.537712895377129,0.114355231143552
"36",323,29,0.549878345498783,0.0948905109489051
"37",299,60,0.367396593673966,0.761557177615572
"38",41,167,0.360097323600973,0.771289537712895
"39",76,316,0.226277372262774,0.89294403892944
"40",10,271,0.214111922141119,0.939172749391727
"41",227,315,0.552311435523114,0.0656934306569343
"42",262,229,0.226277372262774,0.900243309002433
"43",158,247,0.530413625304136,0.126520681265207
"44",211,352,0.447688564476886,0.656934306569343
"45",120,87,0.562043795620438,0.0559610705596107
"46",408,171,0.552311435523114,0.0510948905109489
"47",341,216,0.549878345498783,0.0875912408759124
"48",197,233,0.527980535279805,0.131386861313869
"49",237,71,0.598540145985402,0.0291970802919708
"50",289,367,0.408759124087591,0.690997566909976
"51",329,23,0.326034063260341,0.781021897810219
"52",128,393,0.381995133819951,0.708029197080292
"53",288,389,0.304136253041363,0.827250608272506
"54",343,264,0.253041362530414,0.849148418491484
"55",121,86,0.62043795620438,0.0048661800486618
"56",20,268,0.24330900243309,0.900243309002433
"57",136,105,0.381995133819951,0.710462287104623
"58",295,130,0.35036496350365,0.776155717761557
"59",329,66,0.447688564476886,0.153284671532847
"60",33,52,0.311435523114355,0.832116788321168
"61",367,205,0.618004866180049,0.0072992700729927
"62",20,10,0.209245742092457,0.941605839416058
"63",38,357,0.364963503649635,0.732360097323601
"64",173,333,0.549878345498783,0.0802919708029197
"65",248,282,0.542579075425791,0.124087591240876
"66",18,196,0.250608272506083,0.844282238442822
"67",39,66,0.447688564476886,0.153284671532847
"68",292,146,0.240875912408759,0.94647201946472
"69",388,338,0.221411192214112,0.941605839416058
"70",285,177,0.574209245742092,0.0681265206812652
"71",90,136,0.571776155717762,0.0681265206812652
"72",333,137,0.48661800486618,0.143552311435523
"73",397,228,0.445255474452555,0.678832116788321
"74",136,234,0.262773722627737,0.873479318734793
"75",232,168,0.369829683698297,0.78345498783455
"76",345,387,0.24330900243309,0.89051094890511
"77",338,355,0.199513381995134,0.941605839416058
"78",290,387,0.24330900243309,0.89051094890511
"79",61,291,0.175182481751825,0.995133819951338
"80",220,85,0.564476885644769,0.0608272506082725
"81",126,132,0.518248175182482,0.111922141119221
"82",215,29,0.549878345498783,0.0948905109489051
"83",14,235,0.435523114355231,0.67639902676399
"84",240,296,0.330900243309002,0.805352798053528
"85",303,207,0.318734793187348,0.827250608272506
"86",90,57,0.209245742092457,0.953771289537713
"87",235,144,0.542579075425791,0.0997566909975669
"88",249,11,0.418491484184915,0.708029197080292
"89",362,116,0.262773722627737,0.86374695863747
"90",108,286,0.472019464720195,0.16301703163017
"91",213,359,0.282238442822384,0.858880778588808
"92",211,11,0.418491484184915,0.708029197080292
"93",274,318,0.518248175182482,0.138686131386861
"94",353,161,0.603406326034063,0.0413625304136253
"95",93,53,0.591240875912409,0.0364963503649635
"96",121,46,0.294403892944039,0.822384428223844
"97",146,404,0.347931873479319,0.759124087591241
"98",373,397,0.255474452554745,0.880778588807786
"99",299,256,0.454987834549878,0.654501216545012
"100",293,292,0.476885644768856,0.160583941605839
"101",168,248,0.496350364963504,0.153284671532847
"102",241,269,0.588807785888078,0.0437956204379562
"103",78,380,0.557177615571776,0.0778588807785888
"104",405,168,0.369829683698297,0.78345498783455
"105",89,324,0.579075425790754,0.0364963503649635
"106",198,333,0.549878345498783,0.0802919708029197
"107",303,325,0.21654501216545,0.990267639902676
"108",398,356,0.255474452554745,0.856447688564477
"109",331,276,0.418491484184915,0.673965936739659
"110",183,288,0.182481751824818,0.990267639902676
"111",11,281,0.248175182481752,0.888077858880779
"112",55,27,0.226277372262774,0.907542579075426
"113",128,132,0.518248175182482,0.111922141119221
"114",203,154,0.625304136253041,0.0048661800486618
"115",62,376,0.32360097323601,0.827250608272506
"116",161,89,0.520681265206813,0.121654501216545
"117",150,66,0.447688564476886,0.153284671532847
"118",269,37,0.384428223844282,0.717761557177616
"119",207,120,0.282238442822384,0.827250608272506
"120",3,304,0.54014598540146,0.126520681265207
"121",384,385,0.248175182481752,0.900243309002433
"122",45,374,0.318734793187348,0.846715328467153
"123",124,50,0.423357664233577,0.710462287104623
"124",28,231,0.240875912408759,0.851581508515815
"125",73,120,0.282238442822384,0.827250608272506
"126",141,193,0.625304136253041,0.0024330900243309
"127",240,391,0.18978102189781,0.985401459854015
"128",362,28,0.37712895377129,0.722627737226277
"129",374,49,0.635036496350365,0.0340632603406326
"130",341,116,0.262773722627737,0.86374695863747
"131",44,78,0.45985401459854,0.639902676399027
"132",368,394,0.413625304136253,0.693430656934307
"133",332,199,0.62043795620438,0.0048661800486618
"134",25,324,0.579075425790754,0.0364963503649635
"135",406,152,0.549878345498783,0.10705596107056
"136",391,368,0.21654501216545,0.91970802919708
"137",76,166,0.627737226277372,0.0024330900243309
"138",227,286,0.472019464720195,0.16301703163017
"139",208,339,0.525547445255474,0.1338199513382
"140",1,101,0.245742092457421,0.89051094890511
"141",352,15,0.583941605839416,0.0364963503649635
"142",49,320,0.374695863746959,0.734793187347932
"143",164,136,0.571776155717762,0.0681265206812652
"144",230,230,0.226277372262774,0.951338199513382
